Source,Target
1529387159,0008275793
1529387159,1911130374
1529387159,1473629284
145161683X,1982109661
145161683X,1476709564
145161683X,0062429663
145161683X,1784291226
145161683X,0007267126
145161683X,1626814236
0140278168,0140146903
0140278168,0007267126
0140278168,0241954630
0140278168,1724334417
0140278168,0141029811
0140278168,0141980362
0008275793,1440340242
0008275793,1912233770
0008275793,1633224848
0008275793,1788400259
0008275793,1911130773
0008275793,1781577374
0330523600,0330523627
0330523600,1447208269
0330523600,0330523678
0330523600,0330523597
0330523600,0330508903
0330523600,0330523643
1784874027,1784708283
1784874027,1784703931
1784874027,0099590085
1784874027,1784872725
1784874027,1784874116
1784874027,1784872687
1781254176,0099505576
1781254176,1781256411
1781254176,0099460254
1781254176,0224100807
1781254176,1846144647
1781254176,0007118716
1783963034,1783962437
1783963034,1783963972
1783963034,1783964456
1783963034,1783964138
1783963034,1501183915
1783963034,1783960604
0670030287,0099498022
0670030287,0753806703
0670030287,0674060326
0670030287,0141034645
0670030287,0143109049
0670030287,0099501643
B07S89B8CC,147363749X
B07S89B8CC,1529387159
B07S89B8CC,8423429962
B07S89B8CC,8416863482
1911130374,1857028899
1911130374,0470591005
1911130374,1899618538
1911130374,0008275793
1911130374,178157572X
1911130374,1788400259
1783963972,1783962437
1783963972,1783963034
1783963972,1783964456
1783963972,1783964138
1783963972,1501183915
1783963972,1783960604
0345408934,0674060326
0345408934,B01FKV34GU
0345408934,0684187108
0345408934,0701166258
0345408934,0062662953
1408898934,0099590085
1408898934,1408893215
1408898934,1784708283
1408898934,0316471917
1408898934,192805563X
1408898934,9082942186
0224100807,1910931268
0224100807,0099505576
0224100807,1786038102
0224100807,1781254176
0224100807,1452125341
0224100807,1789290732
9389157129,1444723251
9389157129,0060891548
9389157129,0241957710
9389157129,1643990004
9389157129,1499142234
9389157129,0205191584
1501152017,0141986301
1501152017,1416575995
1501152017,1476755566
1501152017,1848872275
1501152017,144728366X
1501152017,0801017017
1473695996,0553173251
1473695996,0593077180
1473695996,8179927938
1473695996,085750357X
1473695996,0241415322
1473695996,0008210039
1447208269,0330523627
1447208269,0330523678
1447208269,0330523597
1447208269,0330523600
1447208269,0330508903
1447208269,1447263650
185702835X,0198788606
185702835X,1848313470
185702835X,0099584573
185702835X,1841157465
185702835X,0007267126
185702835X,0140167722
0141986972,0241312000
0141986972,0141039167
0141986972,0141986638
0141986972,1782399755
0141986972,0008215170
0141986972,1843548062
0007118716,0099460254
0007118716,0099505576
0007118716,1781254176
0007118716,1781256411
0007118716,014198077X
0007118716,0300170823
1857028953,0099537591
1857028953,0330523627
1857028953,0141007206
1857028953,0140275401
1857028953,1841157465
1857028953,014103887X
0062296019,0007267126
0062296019,000754247X
0062296019,014027605X
0062296019,1621574652
0062296019,0517548232
0062296019,074323149X
1784703931,0099590085
1784703931,1784708283
1784703931,0141981806
1784703931,1784874027
1784703931,6055029634
1784703931,194554094X
0099478897,0141039167
0099478897,0141986301
0099478897,1782395504
0099478897,0141007206
0099478897,0330506641
0099478897,1846041031
000754247X,0007267126
000754247X,0062296019
000754247X,185702835X
000754247X,1841157465
000754247X,014027605X
000754247X,0140167722
0099590085,1784703931
0099590085,1784708283
0099590085,0141033576
0099590085,1783962437
0099590085,1408898934
0099590085,0099302780
0141007206,1782395504
0141007206,178685807X
0141007206,1846041031
0141007206,0330523627
0141007206,0330506641
0141007206,0099478897
1848313470,0198788606
1848313470,1848319150
1848313470,1785784978
1848313470,185702835X
1848313470,0099584573
1848313470,0198831900
0140167722,1848319150
0140167722,0374534241
0140167722,0198788606
0140167722,0393311031
0140167722,185702835X
0140167722,0007267126
1473629284,1473628644
1473629284,1473696267
1473629284,1529319412
1473629284,1788400259
1473629284,1788400267
1473629284,1529387159
1781256411,1781254176
1781256411,0099505576
1781256411,0099460254
1781256411,0802147801
1781256411,0007118716
1781256411,1474608434
0099498022,0099288761
0099498022,0099501643
0099498022,0345807146
0099498022,0670030287
0099498022,0674060326
0099498022,0151005575
1783964138,1783962437
1783964138,1783963034
1783964138,1783964456
1783964138,1846276616
1783964138,1783963972
1783964138,1501183915
1781258317,178816332X
1781258317,178816279X
1781258317,0198844611
1781258317,1529124271
1781258317,0199669171
1781258317,0008146179
1472959957,1472958004
1472959957,1472130847
1472959957,0141986301
1472959957,0007351291
1472959957,B00I627GT2
1472959957,0786866535
3319703285,0141986301
3319703285,0141039167
3319703285,1472959957
3319703285,1845409752
3319703285,1925826260
3319703285,178125981X
0141033576,0099590085
0141033576,006124189X
0141033576,1847946240
0141033576,0141036257
0141033576,0007256531
0141033576,1912453053
0330523678,0330523627
0330523678,1447208269
0330523678,0330523597
0330523678,0330523600
0330523678,0330508903
0330523678,1447263650
1783964456,1783963034
1783964456,1783963972
1783964456,1847394574
1783964456,1783962437
1783964456,1783960604
1783964456,1783964138
1782393390,0141039167
1782393390,0099597829
1782393390,0099478897
1782393390,0141986301
1782393390,014027605X
1782393390,0141979097
1118091698,1118505085
1118091698,1848310889
1118091698,0099505576
1118091698,1444180320
1118091698,0192801481
1118091698,014198077X
000728487X,0007350740
000728487X,0330523627
000728487X,178022592X
000728487X,0007505140
000728487X,1782439609
000728487X,0141041455
1782395504,178685807X
1782395504,0330523627
1782395504,1846041031
1782395504,0330506641
1782395504,0141007206
1782395504,1782116613
0330523597,0330523627
0330523597,0241987350
0330523597,1447208269
0330523597,0330523678
0330523597,0330523600
0330523597,0330508903
0674955390,0674060326
0674955390,0415285941
0674955390,1849540950
0674955390,0007256531
0674955390,0701166258
0674955390,184668286X
0300170823,0300197136
0300170823,0300187793
0300170823,0141015527
0300170823,0300228813
0300170823,0300205317
0300170823,030023452X
1586485733,0141039167
1586485733,1401309291
1586485733,B00ZLWUMA0
1586485733,B013IMKG46
1586485733,160796712X
1586485733,1849545960
0786866535,1472958004
0786866535,1472959957
0786866535,1472132386
0786866535,B00I627GT2
0786866535,0786887702
0786866535,1788545982
1788400267,1844039781
1788400267,1788400259
1788400267,1529319412
1788400267,1781779465
1788400267,0241379784
1788400267,0241356288
1440340242,1440354251
1440340242,1981041435
1440340242,1507208375
1440340242,198101313X
1440340242,1981766197
1440340242,1906714509
6055029634,1784703931
6055029634,0099590085
6055029634,1784708283
6055029634,8845298752
6055029634,0593077180
6055029634,9400404972
0192801481,0199858616
0192801481,0099505576
0192801481,1444180320
0192801481,014198077X
0192801481,1118091698
0192801481,0198709250
1899618538,0486247619
1899618538,1409584615
1899618538,1857028899
1899618538,1681195143
1899618538,1426333072
1899618538,000717604X
0141041455,000728487X
0141041455,0552777501
0141041455,1782439609
0141041455,0582411270
0141041455,0241955181
0141041455,0316388270
0802147801,1781256411
0802147801,1781254176
0802147801,0099505576
0802147801,3550081677
0802147801,1784874027
0802147801,0300170823
1118505085,1118091698
1118505085,0521637511
1118505085,1470615614
1118505085,B016EAQCRY
1118505085,0521732441
1118505085,052171740X
0300197136,0300187793
0300197136,030014332X
0300197136,030023452X
0300197136,0300205317
0300197136,0300228813
0300197136,0300232225
0300187793,0300232225
0300187793,0300205317
0300187793,030014332X
0300187793,0300228813
0300187793,030023452X
0300187793,0300197136
0141029811,009928992X
0141029811,024129598X
0141029811,0141011114
0141029811,1786076330
0141029811,0241954630
0141029811,0141014636
0008210039,000748884X
0008210039,1473695996
0008210039,0306819112
0008210039,0241953170
0008210039,0007395825
0008210039,0241952700
0140275401,0141023694
0140275401,0330523627
0140275401,0141007206
0140275401,1857028953
0140275401,1841157465
0140275401,000728487X
1912453053,0141033576
1912453053,1847946240
1912453053,0141040017
1912453053,0007256531
1912453053,2808019947
1912453053,1504046757
0300205317,0300232225
0300205317,0300187793
0300205317,0300197136
0300205317,0300228813
0300205317,030023452X
0300205317,030014332X
0517548232,0465060730
0517548232,1409376419
0517548232,047052670X
0517548232,0718197038
0517548232,1119476380
0517548232,0470973250
0060891548,9389157129
0060891548,1444723251
0060891548,1643990004
0060891548,0241957710
0060891548,1786898551
0060891548,0060006641
1849540950,1845136330
1849540950,1843543311
1849540950,1781311919
1849540950,1781315345
1849540950,0199578141
1849540950,1444795740
0330506641,1782395504
0330506641,178685807X
0330506641,0141007206
0330506641,0330523627
0330506641,1846041031
0330506641,0099478897
0753806703,0143109049
0753806703,0670030287
0753806703,0735223831
0753806703,0099501643
0753806703,1845290577
0753806703,1509837523
1781577374,1784882798
1781577374,1782496025
1781577374,1782497889
1781577374,1781576270
1781577374,0008275793
1781577374,1781575312
178157572X,1911130374
178157572X,1529387159
178157572X,1844039781
178157572X,1529319412
178157572X,1409172724
178157572X,1786483351
0141036257,0141988495
0141036257,0349113467
0141036257,0141014598
0141036257,0241959594
0141036257,0141044802
0141036257,B00SLTMOA6
0140146903,0140278168
0140146903,0241954630
0140146903,0465026567
0140146903,0141029811
0140146903,0141983213
0140146903,1786076330
1633224848,1912233770
1633224848,0500293155
1633224848,159253905X
1633224848,0008275793
1633224848,1440340242
1633224848,0233005188
184668286X,1781255849
184668286X,0747533016
184668286X,0141975628
184668286X,1101970197
184668286X,0141399953
184668286X,0062740393
178022592X,1784701998
178022592X,1846685826
178022592X,0330523627
178022592X,1786068656
178022592X,0340962054
178022592X,1474603874
1784874116,1784874027
1784874116,1784872636
1784874116,1784872687
1784874116,1784872717
1784874116,178487261X
1784874116,1784872725
0241415322,1473695996
0241415322,055255958X
0241415322,8179927938
0241415322,9123655909
0241415322,0593077180
0241415322,085750357X
0241312000,0141986972
0241312000,0141987375
0241312000,0141986638
0241312000,0190234873
0241312000,0141983116
0241312000,0241395569
006124189X,0141033576
006124189X,0091906814
006124189X,1847941435
006124189X,0615815650
006124189X,B0875ZTFMC
006124189X,0205609996
1447263650,1447208269
1447263650,0330523627
1447263650,0330523597
1447263650,0330523600
1447263650,0330523678
1447263650,1509821791
1911130773,0500519501
1911130773,0500022569
1911130773,1851244808
1911130773,1594749892
1911130773,0241301726
1911130773,1844865177
0141980362,0241400635
0141980362,1780720378
0141980362,0684853779
0141980362,1609949811
0141980362,1529378230
0141980362,0140278168
B01FKV34GU,0674060326
B01FKV34GU,0345408934
B01FKV34GU,0701166258
B01FKV34GU,0374518203
B01FKV34GU,0394402294
B01FKV34GU,0691178135
1784291226,0062429663
1784291226,0712657592
1784291226,0099519852
1784291226,145161683X
1784291226,1982109661
1784291226,1476709564
0008146179,1781258317
0008146179,1529124271
0008146179,0199669171
0008146179,019966918X
0008146179,B00JYH9EJI
0008146179,9389157129
1626814236,0241958229
1626814236,0141033576
1626814236,145161683X
1626814236,1119611393
1626814236,1982109661
1626814236,0670921602
1444723251,9389157129
1444723251,1786898551
1444723251,0399579745
1444723251,886836400X
1444723251,0349006237
1444723251,0060891548
1476755566,1501152017
1476755566,1416575995
1476755566,144728366X
1476755566,0141986301
1476755566,0688119123
1476755566,0141039167
085750357X,1473695996
085750357X,8179927938
085750357X,0553819224
085750357X,0553173251
085750357X,0593077180
085750357X,0241415322
1408893215,1408898934
1408893215,1784708283
1408893215,1847941397
1408893215,0316471917
1408893215,0241953898
1408893215,0141985488
1857028899,1841157910
1857028899,1408842815
1857028899,1857028791
1857028899,000717604X
1857028899,0486247619
1857028899,1695770528
0008215170,0008264422
0008215170,1782399755
0008215170,0141046147
0008215170,1473652480
0008215170,1780723997
0008215170,1472132386
1784872725,1784872636
1784872725,1784872717
1784872725,1784874027
1784872725,1784874116
1784872725,1784872687
1784872725,1786896214
1847394574,1471139808
1847394574,1783964456
1847394574,1841150088
1847394574,0141986549
1847394574,1846144396
1847394574,1408870177
194554094X,1784703931
194554094X,8499926223
194554094X,0099590085
194554094X,1784708283
194554094X,8845298752
194554094X,1408898934
1474608434,0099505576
1474608434,1529112826
1474608434,1781256411
1474608434,1781258074
1474608434,0593189566
1474608434,0141015527
B00I627GT2,1472959957
B00I627GT2,1472958004
B00I627GT2,147296523X
B00I627GT2,1472132386
B00I627GT2,0786866535
B00I627GT2,0007351291
1529124271,1781258317
1529124271,0241957710
1529124271,0198844611
1529124271,1529012244
1529124271,0008146179
1529124271,0099593955
0241987350,0241379385
0241987350,0330523597
0241987350,0241965780
0241987350,0857862529
0241987350,0190640154
0241987350,1846143152
0062429663,1784291226
0062429663,1982109661
0062429663,145161683X
0062429663,0712657592
0062429663,1476709564
0062429663,3864705614
0151005575,0099501643
0151005575,0345807146
0151005575,0099288761
0151005575,0099498022
0151005575,0872862186
0151005575,1108425542
0143109049,0753806703
0143109049,0735223831
0143109049,1509837523
0143109049,0670030287
0143109049,019517805X
0143109049,0099478897
0684187108,0345408934
0684187108,0226102440
0684187108,1445167328
0684187108,0691115257
0684187108,1883513006
0684187108,0563537051
0415285941,0415278449
0415285941,0415610214
0415285941,0226458121
0415285941,0415278465
0415285941,0415610222
0415285941,0415253896
0141015527,0141015934
0141015527,0300170823
0141015527,0099505576
0141015527,014198077X
0141015527,0761957715
0141015527,1781256020
0099302780,0099590085
0099302780,0241958687
0099302780,0141977787
0099302780,1846684307
0099302780,0141024488
0099302780,0099913801
192805563X,1408898934
192805563X,1408893215
192805563X,178873100X
192805563X,1444775812
192805563X,086068511X
192805563X,1784708283
1473628644,1473628598
1473628644,1473696267
1473628644,1473629748
1473628644,147362861X
1473628644,1529317495
1473628644,1473629462
1848319150,1848313470
1848319150,1785784978
1848319150,0374534241
1848319150,1784161853
1848319150,0140167722
1848319150,0393311031
0345807146,0099288761
0345807146,0099501643
0345807146,0099498022
0345807146,0241208777
0345807146,0151005575
0345807146,1509837523
1472958004,1472959957
1472958004,1980818827
1472958004,B00I627GT2
1472958004,0007351291
1472958004,0786866535
1472958004,1472959922
1401309291,160358594X
1401309291,0226468011
1401309291,0241004950
1401309291,0071771328
1401309291,1861976100
1401309291,1632460173
1529319412,1841883824
1529319412,1473629284
1529319412,1788400259
1529319412,0008275793
1529319412,1788400267
1529319412,0241254809
0007505140,000728487X
0007505140,0007350740
0007505140,1473661315
0007505140,9123937653
0007505140,147225905X
0007505140,178416075X
0199669171,019966918X
0199669171,0198844611
0199669171,0199684626
0199669171,1781258317
0199669171,0199652708
0199669171,0199652457
0007351291,1472959957
0007351291,1472127366
0007351291,1472132386
0007351291,1472958004
0007351291,1472130847
0007351291,1849011273
1910931268,0224100807
1910931268,0099505576
1910931268,1452125341
1910931268,110190657X
1910931268,1844544613
1910931268,1782430113
1925826260,1472130847
1925826260,1472959957
1925826260,1925138763
1925826260,0007351291
1925826260,1472127366
1925826260,1472958004
030023452X,0300187793
030023452X,0300228813
030023452X,0300197136
030023452X,030014332X
030023452X,0300205317
030023452X,1409376419
0801017017,009959207X
0801017017,0801094186
0801017017,1138337315
0801017017,1501152017
0801017017,0801098467
0801017017,0801016231
0141986638,0241312000
0141986638,0141986972
0141986638,0141039167
0141986638,1108444423
0141986638,178649955X
0141986638,0300240023
178816332X,178816136X
178816332X,178816279X
178816332X,1781258317
178816332X,178125625X
178816332X,1788160347
178816332X,1912827034
1472130847,1472959957
1472130847,1472958004
1472130847,1925138763
1472130847,1472134524
1472130847,1925826260
1472130847,0007351291
0198844611,019966918X
0198844611,1781258317
0198844611,0199669171
0198844611,0199684626
0198844611,0241960347
0198844611,1529124271
1643990004,9389157129
1643990004,1444723251
1643990004,0060891548
1643990004,0241957710
1643990004,0205191584
1643990004,1499142234
0007350740,000728487X
0007350740,0007505140
0007350740,0349123756
0007350740,1846681324
0007350740,B01K964UPU
0007350740,0062338781
074323149X,1846684374
074323149X,024196024X
074323149X,0141979003
074323149X,0393349276
074323149X,B01MQIOOK4
074323149X,0876095546
1499142234,9389157129
1499142234,1643990004
1499142234,1988236517
1499142234,1444723251
1499142234,0241957710
1499142234,0060891548
1847946240,1847941834
1847946240,0141033576
1847946240,0091906814
1847946240,147213995X
1847946240,0349411905
1847946240,0684858398
0316471917,1408893215
0316471917,1408898934
0316471917,1784708283
0316471917,0141985488
0316471917,9082942186
0316471917,0141980761
1784872687,1784872636
1784872687,1784874027
1784872687,1784872725
1784872687,1784874116
1784872687,1784875686
1784872687,178487406X
1724334417,1975841689
1724334417,0140278168
1724334417,0141189576
1724334417,1532762720
1724334417,0141982659
1724334417,0241953189
0141981806,0198739834
0141981806,0141979240
0141981806,1328606090
0141981806,0715647334
0141981806,0141987502
0141981806,1250058783
B013IMKG46,1401309291
B013IMKG46,0141039167
B013IMKG46,1849545960
B013IMKG46,0141978104
B013IMKG46,1781256179
B013IMKG46,0099598884
1444180320,1118091698
1444180320,1848310889
1444180320,0192801481
1444180320,014198077X
1444180320,0099505576
1444180320,0199646597
1845409752,1472959957
1845409752,0241312000
1845409752,0141986638
1845409752,1925826260
1845409752,0141986972
1845409752,1789040736
1476709564,145161683X
1476709564,1982109661
1476709564,0062429663
1476709564,1784291226
1476709564,1626814236
1476709564,0887307280
1786038102,1646112598
1786038102,0192744011
1786038102,0241382602
1786038102,0008206783
1786038102,8415241348
1786038102,1474924484
0099501643,0099288761
0099501643,0345807146
0099501643,0099498022
0099501643,1509837523
0099501643,0151005575
0099501643,0753806703
1785784978,1848313470
1785784978,1848319150
1785784978,1784702765
1785784978,1786076713
1785784978,0198788606
1785784978,1780229070
0099597829,0141039167
0099597829,0141986301
0099597829,0099548763
0099597829,1782393390
0099597829,1473637538
0099597829,1846043859
0062662953,0008313105
0062662953,1409177920
0062662953,1780664303
0062662953,0316393843
0062662953,1788164482
0062662953,0007269447
1452125341,0224100807
1452125341,1786038102
1452125341,1910931268
1452125341,1545109273
1452125341,110190657X
1452125341,1798128489
178125981X,024196024X
178125981X,1781259240
178125981X,1846684374
178125981X,0241312000
178125981X,0141986638
178125981X,1849049955
1848310889,1118091698
1848310889,1444180320
1848310889,0099505576
1848310889,1848311850
1848310889,1848310595
1848310889,0141015527
1782439609,000728487X
1782439609,0141041455
1782439609,178416075X
1782439609,0582411270
1782439609,0552777501
1782439609,0374534241
0393311031,0140167722
0393311031,1848319150
0393311031,0374534241
0393311031,1784161853
0393311031,B00SLV5KLO
0393311031,0582411270
1912233770,1440340242
1912233770,1633224848
1912233770,0500293155
1912233770,1440354251
1912233770,0500519501
1912233770,0008275793
1846276616,0008258341
1846276616,0008351775
1846276616,0241226147
1846276616,1471159450
1846276616,071818114X
1846276616,1781318956
178685807X,1782395504
178685807X,1405391243
178685807X,1444100904
178685807X,1118603591
178685807X,1788286219
178685807X,1081793244
1849545960,B013IMKG46
1849545960,0815369646
1849545960,0099598884
1849545960,1586485733
1849545960,1401309291
1849545960,1785905171
1843548062,0141986972
1843548062,0241312000
1843548062,1472958004
1843548062,178649955X
1843548062,1472959957
1843548062,1908096314
0099584573,0007250924
0099584573,0198788606
0099584573,1848313470
0099584573,185702835X
0099584573,1784700177
0099584573,1780229070
1788400259,1788400267
1788400259,1844039781
1788400259,0008275793
1788400259,1529319412
1788400259,1473629284
1788400259,1911130374
0470591005,1857028899
0470591005,0486247619
0470591005,000717604X
0470591005,1911130374
0470591005,0718185544
0470591005,1899618538
0099288761,0099501643
0099288761,0099498022
0099288761,0345807146
0099288761,0151005575
0099288761,1509837523
0099288761,0393707008
1848872275,0735222843
1848872275,1473610257
1848872275,0393357821
1848872275,0465093655
1848872275,0349006202
1848872275,0099521032
0701166258,0674060326
0701166258,0345408934
0701166258,0674955390
0701166258,B01FKV34GU
014103887X,014198080X
014103887X,1782116613
014103887X,164228100X
014103887X,0470487291
014103887X,0262529335
014103887X,1857028953
0198831900,0198788606
0198831900,0198784937
0198831900,185702835X
0198831900,1781250375
0198831900,1848313470
0198831900,1861978189
0330523643,1447208269
0330523643,0330523627
0330523643,0330508903
0330523643,0330523678
0330523643,0330523597
0330523643,0330523600
1982109661,145161683X
1982109661,1787632741
1982109661,1476709564
1982109661,0062429663
1982109661,0190677449
1982109661,1633697622
0330508903,0330523627
0330508903,1447208269
0330508903,0330523678
0330508903,0330523597
0330508903,0330523600
0330508903,0330523643
1846041031,1782395504
1846041031,0330523627
1846041031,0330506641
1846041031,0141007206
1846041031,074756860X
1846041031,1780662653
0007256531,0141033576
0007256531,0141040017
0007256531,0241951224
0007256531,006225300X
0007256531,0007354789
0007256531,0553281097
0099537591,1857028953
0099537591,0330523627
0099537591,1782112464
0099537591,0131872788
0099537591,1782116613
0099537591,0141007206
1473696267,1473628644
1473696267,1529311306
1473696267,1473628598
1473696267,1473629748
1473696267,1473629284
1473696267,1473629683
1782116613,1782112464
1782116613,1782395504
1782116613,0241302250
1782116613,1847674275
1782116613,9123933712
1782116613,1948226030
0553173251,1473695996
0553173251,0593077180
0553173251,8179927938
0553173251,0553176986
0553173251,0593056973
0553173251,085750357X
1846144647,0099505576
1846144647,1781254176
1846144647,0224100807
1846144647,0099460254
1846144647,1138912557
1846144647,014198077X
1789290732,1843171708
1789290732,147210255X
1789290732,0753540088
1789290732,1784183857
1789290732,0224100807
1789290732,0099517566
1416575995,144728366X
1416575995,1501152017
1416575995,1476755566
1416575995,0393356175
1416575995,0062348116
1416575995,1520117671
1782399755,0753553120
1782399755,147365842X
1782399755,0008215170
1782399755,1786495872
1782399755,1473661315
1782399755,1786495902
0300228813,0300187793
0300228813,030014332X
0300228813,030023452X
0300228813,0300197136
0300228813,0300205317
0300228813,0300170823
0198788606,1784161926
0198788606,0141026162
0198788606,185702835X
0198788606,0552778052
0198788606,0198788789
0198788606,055277524X
144728366X,0008276978
144728366X,1848872275
144728366X,0330535862
144728366X,1416575995
144728366X,1846041031
144728366X,1788401301
1621574652,014027605X
1621574652,046508995X
1621574652,0517548232
1621574652,0062296019
1621574652,074323149X
1621574652,1472958004
0374534241,1848319150
0374534241,1784161853
0374534241,0140167722
0374534241,0393311031
0374534241,0552562963
0374534241,B00SLV5KLO
0205191584,9389157129
0205191584,1444723251
0205191584,1643990004
0205191584,1988236517
0205191584,1499142234
0205191584,B00BW8MX5O
8179927938,1473695996
8179927938,0553173251
8179927938,0593077180
8179927938,085750357X
8179927938,0241415322
8179927938,0553819224
0593077180,1473695996
0593077180,0553173251
0593077180,8179927938
0593077180,0553176986
0593077180,0593056973
0593077180,0593048156
0241954630,0141981806
0241954630,0198739834
0241954630,0140278168
0241954630,1786076330
0241954630,0141029811
0241954630,0715647334
1501183915,1783963972
1501183915,1783962437
1501183915,1783963034
1501183915,1783964456
1501183915,1783964138
1501183915,1783960604
9082942186,1408898934
9082942186,1408893215
9082942186,3498002007
9082942186,9049807437
9082942186,0316471917
9082942186,9023477545
B00ZLWUMA0,1586485733
B00ZLWUMA0,0141039167
160796712X,0970312598
160796712X,1684113040
160796712X,1502303264
160796712X,9563100921
160796712X,194784492X
160796712X,1614272301
1783960604,1783963034
1783960604,1783964456
1783960604,1783962437
1783960604,1783963972
1783960604,1783964138
1783960604,1097573702
178816279X,178816332X
178816279X,178816136X
178816279X,1781258317
178816279X,1600572308
178816279X,1788161149
178816279X,1913668002
